,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
2754,초등학교,진천초등학교,대구광역시 달서구 상화로9길 65,대구광역시 달서구 진천동 687-5,35.81127897,128.5195481,대구광역시 달서구청,대구광역시 달서경찰서,Y,5,8,2021-03-15,3470000,대구광역시 달서구
2755,유치원,벽산유치원,부산광역시 부산진구 엄광로 122,부산광역시 부산진구 가야동 669-9,35.14746351,129.0281362,부산광역시 부산진구청,부산진경찰서,Y,1,,2021-03-17,3290000,부산광역시 부산진구
2756,어린이집,시립비둘기어린이집,경기도 오산시 경기대로 97(원동),경기도 오산시 원동 807-4,37.133451,127.0722111,경기도 오산시,오산경찰서,Y,1,6,2021-03-16,4000000,경기도 오산시
2757,어린이집,지구촌어린이집,경기도 오산시 현충로 72번길 32-8(은계동),경기도 오산시 은계동 78,37.1607324,127.072015,경기도 오산시,오산경찰서,Y,1,6,2021-03-16,4000000,경기도 오산시
2758,어린이집,하얀뜰어린이집,경기도 오산시 경기대로 77-5(갈곶동),경기도 오산시 갈곶동 273-19,37.1316705,127.0715434,경기도 오산시,오산경찰서,Y,1,3,2021-03-16,4000000,경기도 오산시
2759,어린이집,키즈청호어린이집,경기도 오산시 남부대로441번길 17-1(고현동),경기도 오산시 고현동 34,37.1353187,127.083875,경기도 오산시,오산경찰서,Y,1,3,2021-03-16,4000000,경기도 오산시
2760,어린이집,영락어린이집,경기도 오산시 은여울로 17 (궐동),경기도 오산시 궐동 55-7,37.1577131,127.0683167,경기도 오산시,오산경찰서,Y,1,6,2021-03-16,4000000,경기도 오산시
2761,어린이집,시립예일어린이집,경기도 오산시 오산로 91-28(갈곶동),경기도 오산시 갈곶동 106,37.1351622,127.0668153,경기도 오산시,오산경찰서,Y,1,6,2021-03-16,4000000,경기도 오산시
2762,어린이집,베이비캐슬어린이집,경기도 오산시 현충로 63-7(은계동),경기도 오산시 은계동 3-7,37.162708,127.0752047,경기도 오산시,오산경찰서,N,0,4,2021-03-16,4000000,경기도 오산시
2763,어린이집,좋은아이어린이집,경기도 오산시 청학로 147번길 61-1(수청동),경기도 오산시 수청동 407-4,37.164621,127.0609014,경기도 오산시,오산경찰서,Y,1,5,2021-03-16,4000000,경기도 오산시
2764,어린이집,동부어린이집,경기도 오산시 현충로 63-11(은계동),경기도 오산시 은계동 2-5,37.1631209,127.0753106,경기도 오산시,오산경찰서,N,0,4,2021-03-16,4000000,경기도 오산시
2765,어린이집,구세군샛별어린이집,경기도 오산시 현충로 72번길 24(은계동),경기도 오산시 은계동 33,37.160625,127.073337,경기도 오산시,오산경찰서,Y,1,6,2021-03-16,4000000,경기도 오산시
2766,어린이집,둥근해어린이집,경기도 오산시 궐리사로 29번길 18(궐동),경기도 오산시 궐동 621-1,37.161239,127.0565077,경기도 오산시,오산경찰서,N,0,7,2021-03-16,4000000,경기도 오산시
2767,어린이집,나리어린이집,경기도 오산시 현충로 104(오산동),경기도 오산시 오산동 25,37.15997401,127.0774067,경기도 오산시,오산경찰서,Y,1,17,2021-03-16,4000000,경기도 오산시
2768,어린이집,경희어린이집,경기도 오산시 가수1로 13-1 (가수동),경기도 오산시 가수동 113-3,37.14560044,127.051706,경기도 오산시,오산경찰서,N,0,6,2021-03-16,4000000,경기도 오산시
2769,어린이집,그린어린이집,경기도 오산시 시장길 6-3(오산동),경기도 오산시 오산동 861-14,37.1497758,127.0696108,경기도 오산시,오산경찰서,N,0,4,2021-03-16,4000000,경기도 오산시
2770,어린이집,대일어린이집,경기도 오산시 시장58번길 2(오산동),경기도 오산시 오산동 324-26,37.1540109,127.0694738,경기도 오산시,오산경찰서,Y,2,5,2021-03-16,4000000,경기도 오산시
2771,어린이집,리틀램어린이집,경기도 오산시 음양1길 10-52(벌음동),경기도 오산시 벌음동 329,37.142546,127.035169,경기도 오산시,오산경찰서,N,0,3,2021-03-16,4000000,경기도 오산시
2772,어린이집,아이사랑어린이집,경기도 오산시 경기대로 102-5(원동),경기도 오산시 원동 494-2,37.1339152,127.073235,경기도 오산시,오산경찰서,Y,1,6,2021-03-16,4000000,경기도 오산시
2773,어린이집,중앙어린이집,경기도 오산시 청학로 48(청학동),경기도 오산시 청학동 8-6,37.1534266,127.0637019,경기도 오산시,오산경찰서,N,0,13,2021-03-16,4000000,경기도 오산시
2774,어린이집,아이마루어린이집,경기도 오산시 오산로 50번길 27(갈곶동),경기도 오산시 갈곶동 270-1,37.131331,127.070859,경기도 오산시,오산경찰서,N,0,6,2021-03-16,4000000,경기도 오산시
2775,어린이집,해오름어린이집,경기도 오산시 남부대로 464-9(청호동),경기도 오산시 청호동 40-1,37.1323452,127.0843344,경기도 오산시,오산경찰서,Y,1,6,2021-03-16,4000000,경기도 오산시
2776,어린이집,늘해랑어린이집,경기도 오산시 궐리사로 29번길 28-8(궐동),경기도 오산시 궐동 621-9,37.161017,127.056815,경기도 오산시,오산경찰서,Y,1,7,2021-03-16,4000000,경기도 오산시
2777,유치원,도척초등학교 병설유치원,경기도 광주시 도척면 노곡로 33,경기도 광주시 도척면 노곡리 223,37.30364405,127.3319911,경기도 광주시청,광주경찰서,Y,10,9,2020-09-23,5540000,경기도 광주시
2778,초등학교,도궁초등학교,경기도 광주시 도척면 도척윗로 270,경기도 광주시 도척면 도웅리 125,37.3346758,127.3124406,경기도 광주시청,광주경찰서,Y,7,10,2020-09-23,5540000,경기도 광주시
2779,초등학교,광주광명초등학교,경기도 광주시 오포읍 문형산길 7,경기도 광주시 오포읍 신현리 365,37.35960774,127.1607978,경기도 광주시청,광주경찰서,Y,5,16,2020-09-23,5540000,경기도 광주시
2780,유치원,광주광명초등학교 병설유치원,경기도 광주시 오포읍 문형산길 7,경기도 광주시 오포읍 신현리 365,37.35960774,127.1607978,경기도 광주시청,광주경찰서,Y,5,16,2020-09-23,5540000,경기도 광주시
2781,유치원,누리유치원,경기도 광주시 벌원길 82,경기도 광주시 탄벌동 45,37.41581454,127.2498647,경기도 광주시청,광주경찰서,Y,6,8,2020-09-23,5540000,경기도 광주시
2782,유치원,한솔유치원,경기도 광주시 오포읍 양벌로 145-10,경기도 광주시 오포읍 양벌리 249-3,37.38401521,127.2551761,경기도 광주시청,광주경찰서,Y,3,20,2020-09-23,5540000,경기도 광주시
2783,초등학교,양벌초등학교,경기도 광주시 오포읍 양벌로 195-15,경기도 광주시 오포읍 양벌리 290-20,37.37920879,127.256197,경기도 광주시청,광주경찰서,Y,10,14,2020-09-23,5540000,경기도 광주시
2784,유치원,양벌초등학교 병설유치원,경기도 광주시 오포읍 양벌로 195-15,경기도 광주시 오포읍 양벌리 290-20,37.37920879,127.256197,경기도 광주시청,광주경찰서,Y,10,14,2020-09-23,5540000,경기도 광주시
2785,초등학교,광주매곡초등학교,경기도 광주시 오포읍 양벌로 303-5,경기도 광주시 오포읍 양벌리 557-1,37.37247874,127.2483165,경기도 광주시청,광주경찰서,Y,8,10,2020-09-23,5540000,경기도 광주시
2786,유치원,광주매곡초등학교 병설유치원,경기도 광주시 오포읍 양벌로 303-5,경기도 광주시 오포읍 양벌리 557-1,37.37247874,127.2483165,경기도 광주시청,광주경찰서,Y,8,10,2020-09-23,5540000,경기도 광주시
2787,초등학교,오포초등학교,경기도 광주시 오포읍 추자길 28-7,경기도 광주시 오포읍 추자리 500,37.3610347,127.2155926,경기도 광주시청,광주경찰서,Y,9,9,2020-09-23,5540000,경기도 광주시
2788,어린이집,서연어린이집,인천광역시 서구 승학로506번길 17,인천광역시 서구 검암동 620-9,37.563555,126.6759259,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2789,유치원,예인유치원,인천광역시 서구 원당대로819번길 3,인천광역시 서구 원당동 811-8,37.594334,126.6921057,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2790,유치원,예빛유치원,인천광역시 서구 경서로32번길 18,인천광역시 서구 경서동 765-2,37.555525,126.656266,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2791,어린이집,구립검단어린이집,인천광역시 서구 완정로188번2길 3,인천광역시 서구 마전동 900-11,37.604653,126.656322,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2792,어린이집,구립신현어린이집,인천광역시 서구 새오개로54번길 11,인천광역시 서구 신현동 155-2,37.5150068,126.666729,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2793,어린이집,프라임이화어린이집,인천광역시 서구 봉화로85번길 48,인천광역시 서구 오류동 1718-9,37.59778516,126.6365763,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2794,초등학교,인천가원초등학교,인천광역시 서구 청중로478번길 6,인천광역시 서구 가정동 71-134,37.52921835,126.6641201,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2795,유치원,드림유치원,인천광역시 서구 청라커낼로223번길 13,인천광역시 서구 경서동 964-3,37.52831684,126.643027,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2796,어린이집,인천근로복지공단어린이집,인천광역시 서구 승학로197번길 20-10,인천광역시 서구 심곡동 342-8,37.5409463,126.671463,인천서구청,인천서부경찰서,N,1,,2021-03-12,3560000,인천광역시 서구
2797,어린이집,구립두루누리어린이집,인천광역시 서구 봉오재3로 45,인천광역시 서구 가정동 608-1,37.5290587,126.6662839,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2798,학원,차이코프스키음악학원,인천광역시 서구 청마로167번길 8,인천광역시 서구 당하동 1095-7,37.5925118,126.6759918,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2799,외국인학교,청라달튼외국인학교,인천광역시 서구 첨단동로 344,인천광역시 서구 경서동 834-128,37.546863,126.6223438,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2800,유치원,인천서현유치원,인천광역시 서구 새오개로111번안길 7,인천광역시 서구 신현동 307-15,37.52145256,126.6644083,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2801,어린이집,수피아어린이집,인천광역시 서구 경서로18번길 7-6,인천광역시 서구 경서동 763-7,37.55493732,126.6556933,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2802,어린이집,동화나라어린이집,인천광역시 서구 가경주로 10번길 14-11,인천광역시 서구 가정동 527-29,37.51367473,126.674894,인천서구청,인천서부경찰서,N,0,,2021-03-12,3560000,인천광역시 서구
2803,초등학교,홍천초등학교,강원도 홍천군 홍천읍 신장대리 79-100,강원도 홍천군 홍천읍 신장대리 79-100(홍천초교후문),37.691584,127.8841310,강원도 홍천군청,홍천경찰서,Y,4,,2018-07-30,4250000,강원도 홍천군
2804,초등학교,홍천초등학교,강원도 홍천군 홍천읍 신장대리 5-2,강원도 홍천군 홍천읍 신장대리 5-2(홍천문구사거리),37.6913699,127.8853589,강원도 홍천군청,홍천경찰서,Y,5,,2018-07-30,4250000,강원도 홍천군
2805,초등학교,홍천초등학교,강원도 홍천군 홍천읍 마지기로 28-1,강원도 홍천군 홍천읍 희망리 59-1(구평화약국사거리),37.692495,127.8877363,강원도 홍천군청,홍천경찰서,Y,4,,2018-07-30,4250000,강원도 홍천군
2806,초등학교,홍천초등학교,강원도 홍천군 홍천읍 희망로 24,강원도 홍천군 홍천읍 희망리 71-17도(윤혜진바이올린사거리),37.6934235,127.885417,강원도 홍천군청,홍천경찰서,Y,5,,2018-07-30,4250000,강원도 홍천군
2807,초등학교,석화초등학교,강원도 홍천군 홍천읍 희망리 14-2,강원도 홍천군 홍천읍 희망리 14-2도(석화초 위삼거리),37.6973839,127.8924688,강원도 홍천군청,홍천경찰서,Y,5,,2018-07-30,4250000,강원도 홍천군
2808,초등학교,남산초등학교,강원도 홍천군 홍천읍 연봉리 233-3,강원도 홍천군 홍천읍 연봉리 233-3(남산초 입구사거리),37.6849533,127.8762815,강원도 홍천군청,홍천경찰서,Y,5,,2018-07-30,4250000,강원도 홍천군
2809,초등학교,남산초등학교,강원도 홍천군 홍천읍 연봉리 493-15,강원도 홍천군 홍천읍 연봉리 493-15도(남산초 후문),37.6824388,127.8783094,강원도 홍천군청,홍천경찰서,Y,4,,2018-07-30,4250000,강원도 홍천군
2810,초등학교,주봉초등학교,강원도 홍천군 홍천읍 결운리 275-9,강원도 홍천군 홍천읍 결운리 275-9(주봉초 앞삼거리),37.7102041,127.9145078,강원도 홍천군청,홍천경찰서,Y,5,,2018-07-30,4250000,강원도 홍천군
2811,초등학교,속초초등학교,강원도 홍천군 동면 속초길 14,강원도 홍천군 동면 속초리 683-4도(속초초 삼거리),37.6791585,127.9395587,강원도 홍천군청,홍천경찰서,Y,5,,2018-07-30,4250000,강원도 홍천군
2812,초등학교,명덕초등학교,강원도 홍천군 남면 양덕원로 117,강원도 홍천군 남면 양덕원리 240-2도(명덕초 입구),37.6208087,127.7675749,강원도 홍천군청,홍천경찰서,Y,5,,2018-07-30,4250000,강원도 홍천군
2813,초등학교,서석초등학교,강원도 홍천군 서석면 풍암리 234-5,강원도 홍천군 서석면 풍암리 234-5(서석초정문),37.7116552,128.1877921,강원도 홍천군청,홍천경찰서,Y,5,,2018-07-30,4250000,강원도 홍천군
2814,초등학교,화촌초등학교,강원도 홍천군 화촌면 성산리 463-1,강원도 홍천군 화촌면 성산리 463-1(화촌초 정문앞),37.7707719,127.9674248,강원도 홍천군청,홍천경찰서,Y,4,,2018-07-30,4250000,강원도 홍천군
2815,초등학교,구송초등학교,강원도 홍천군 화촌면 송정리 70-2,강원도 홍천군 화촌면 송정리 70-2(구송초 정문),37.7380268,127.9395188,강원도 홍천군청,홍천경찰서,Y,4,,2018-07-30,4250000,강원도 홍천군
