시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명,시도명
어린이집,충청B/R어린이집,충청북도 청주시 서원구 안뜸로12번길 26 (분평동),충청북도 청주시 서원구 분평동 280-2,36.61083122,127.4786217,청주시,상당,Y,3,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
유치원,팔곡 초등학교 병설유치원,경기도 안산시 상록구 해양1로 48,경기도 안산시 상록구 사동 1510-1,37.294714,126.818101,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,5~8,2020-05-01,3930000,경기도 안산시,경기도
초등학교,청석 초등학교,경기도 안산시 상록구 선진로 100,경기도 안산시 상록구 사동 1506-1,37.279603,126.852544,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,해양 초등학교,경기도 안산시 상록구 선진로 69,경기도 안산시 상록구 사동 1475-3,37.278041,126.849950,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,초당 초등학교,경기도 안산시 상록구 평안로1안길 24,경기도 안산시 상록구 사동 1415-26,37.282524,126.850487,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,근화 어린이집,경기도 안산시 상록구 장화2길 44,경기도 안산시 상록구 사동 1406-8,37.283229,126.852311,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,광덕 초등학교,경기도 안산시 상록구 장화2길 54,경기도 안산시 상록구 사동 1401-2,37.283258,126.853420,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,광덕 초등학교 병설유치원,경기도 안산시 상록구 초당로 25,경기도 안산시 상록구 사동 1389,37.285501,126.851002,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,8~12,2020-05-01,3930000,경기도 안산시,경기도
유치원,본오유치원,경기도 안산시 상록구 항호2길 57-15,경기도 안산시 상록구 사동 1367-1,37.288819,126.843732,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,매화 초등학교,경기도 안산시 상록구 감골1로 46,경기도 안산시 상록구 사동 1344-2,37.289057,126.852493,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,매화 초등학교 병설유치원,경기도 안산시 상록구 감골2로 11,경기도 안산시 상록구 사동 1344,37.290345,126.853952,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2020-05-01,3930000,경기도 안산시,경기도
어린이집,신성 어린이집,경기도 안산시 상록구 시곡2길 1,경기도 안산시 상록구 사동 1335-10,37.294723,126.856035,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,반월 초등학교,경기도 안산시 상록구 감골공원길 16,경기도 안산시 상록구 사동 1319-21,37.293626,126.851733,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,반월 초등학교 병설유치원,경기도 안산시 상록구 이화4길 21,경기도 안산시 상록구 사동 1255-1,37.301215,126.855555,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2020-05-01,3930000,경기도 안산시,경기도
초등학교,창촌 초등학교,경기도 안산시 상록구 이화3길 22-13,경기도 안산시 상록구 사동 1242-7,37.300106,126.857319,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2020-05-01,3930000,경기도 안산시,경기도
유치원,창촌 초등학교 병설유치원,경기도 안산시 상록구 석호로 113,경기도 안산시 상록구 사동 1193,37.301237,126.848314,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2020-05-01,3930000,경기도 안산시,경기도
유치원,남일초교 병설유치원,충청북도 청주시 상당구 남일면 단재로 630,충청북도 청주시 상당구 남일면 쌍수리 321,36.57578618,127.5094741,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
초등학교,만수초등학교,충청북도 청주시 흥덕구 오송읍 만수2길 11,충청북도 청주시 흥덕구 오송읍 만수리 551,36.62730183,127.3293354,청주시,흥덕,Y,8,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
유치원,만수초교 병설유치원,충청북도 청주시 흥덕구 오송읍 만수2길 11,충청북도 청주시 흥덕구 오송읍 만수리 551,36.62730183,127.3293354,청주시,흥덕,Y,,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
유치원,새청주유치원,충청북도 청주시 흥덕구 사운로187번길 64-1 (운천동),충청북도 청주시 흥덕구 운천동951,36.64399831,127.4745417,청주시,흥덕,Y,1,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,에바타몬테소리 어린이집,충청북도 청주시 흥덕구 옥산면 오산1길 33,충청북도 청주시 흥덕구 옥산면 오산리 228-5,36.66957672,127.3706897,청주시,흥덕,Y,2,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
특수학교,혜화학교(특수),충청북도 청주시 서원구 남이면 구암길 52-7,충청북도 청주시 서원구 남이면 구암리 275,36.59236562,127.4098394,청주시,흥덕,Y,2,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,뽈리나어린이집,충청북도 청주시 청원구 오창읍 두릉유리로 1043,충청북도 청주시 청원구 오창읍 양지리 30-1,36.74067098,127.4455058,청주시,청원,Y,2,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
초등학교,낭성초등학교,충청북도 청주시 상당구 낭성면 낭성시내길 5,충청북도 청주시 상당구 낭성면 이목리 108-1,36.62367441,127.6017917,청주시,상당,Y,3,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
초등학교,솔밭초교,충청북도 청주시 흥덕구 대농로 42 (복대동),충청북도 청주시 흥덕구 복대동 288-9,36.64163667,127.4260908,청주시,흥덕,Y,2,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
유치원,솔밭초교 병설유치원,충청북도 청주시 흥덕구 대농로 42 (복대동),충청북도 청주시 흥덕구 복대동 288-9,36.64163667,127.4260908,청주시,흥덕,Y,,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
초등학교,운동초교,충청북도 청주시 상당구 목련로117번길 109,충청북도 청주시 상당구 용암동 2948,36.60653591,127.5129668,청주시,상당,Y,7,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
유치원,운동초교 병설유치원,충청북도 청주시 상당구 목련로117번길 109,충청북도 청주시 상당구 용암동 2948,36.60653591,127.5129668,청주시,상당,Y,,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,금천아람어린이집,충청북도 청주시 상당구 쇠내로125번길 28 (금천동),충청북도 청주시 상당구 금천동115-85,36.62262385,127.5076939,청주시,상당,Y,2,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,녹지어린이집,충청북도 청주시 청원구 율봉로30번길 35-1 (사천동),충청북도 청주시 청원구 사천동406-4,36.66220145,127.4753469,청주시,청원,Y,3,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
어린이집,보리수보현어린이집,충청북도 청주시 청원구 주성로 162 (율량동),충청북도 청주시 청원구 율량동708,36.67159514,127.4842017,청주시,청원,Y,2,4~8,2020-07-17,5710000,충청북도 청주시,충청북도
초등학교,세종초등학교,경기도 여주시 세종로 204-19,경기도 여주시 교동 121-7,37.2797967531,127.633878,경기도 여주시,여주경찰서,Y,11,14,2020-07-17,5700000,경기도 여주시,경기도
초등학교,신풍초교(본교),경기도 수원시 영통구 도청로17번길 24,경기도 수원시 영통구 이의동 1342,37.28639777,127.053187,경기도 수원시청,남부경찰서,Y,2,38,2021-03-05,3740000,경기도 수원시,경기도
초등학교,입북초교,경기도 수원시 권선구 율전로 10,경기도 수원시 권선구 입북동 230-3,37.29451596,126.960166,경기도 수원시청,서부경찰서,Y,13,8~20,2021-03-05,3740000,경기도 수원시,경기도
초등학교,자혜학교,경기도 수원시 권선구 수봉로 47,경기도 수원시 권선구 탑동 508-6,37.26586389,126.9776733,경기도 수원시청,서부경찰서,Y,1,14,2021-03-05,3740000,경기도 수원시,경기도
초등학교,칠보초교,경기도 수원시 권선구 금호로37번길 15,경기도 수원시 권선구 금곡동 245-2,37.26986181,126.955376,경기도 수원시청,서부경찰서,Y,9,8~10,2021-03-05,3740000,경기도 수원시,경기도
초등학교,아름학교,경기도 수원시 영통구 광교로 32,경기도 수원시 영통구 이의동 1364,37.285711,127.039582,경기도 수원시청,중부경찰서,Y,5,30,2021-03-05,3740000,경기도 수원시,경기도
초등학교,영동초교,경기도 수원시 영통구 봉영로1517번길 40,경기도 수원시 영통구 영통동 967-4,37.249899,127.0660959,경기도 수원시청,남부경찰서,Y,6,20,2021-03-05,3740000,경기도 수원시,경기도
초등학교,탑동초교,경기도 수원시 권선구 탑동로 55,경기도 수원시 권선구 탑동 755,37.27355057,126.9728678,경기도 수원시청,서부경찰서,Y,2,8~17,2021-03-05,3740000,경기도 수원시,경기도
초등학교,효정초교,경기도 수원시 권선구 동수원로285번길 5,경기도 수원시 권선구 권선동 1233,37.25513484,127.0349034,경기도 수원시청,남부경찰서,Y,5,15~35,2021-03-05,3740000,경기도 수원시,경기도
초등학교,광교초교,경기도 수원시 영통구 대학로 91,경기도 수원시 영통구 이의동 1208,37.30388096,127.045849,경기도 수원시청,남부경찰서,Y,9,8~20,2021-03-05,3740000,경기도 수원시,경기도
초등학교,교현초등학교,충청북도 충주시 교동2길 15,충청북도 충주시 교현동 339-1,36.974116,127.9374982,충청북도 충주시,충주경찰서,Y,7,7,2020-11-30,4390000,충청북도 충주시,충청북도
유치원,국원유치원,충청북도 충주시 안림로 45,충청북도 충주시 안림동 497,36.970646,127.9518297,충청북도 충주시,충주경찰서,N,,6.2,2020-11-30,4390000,충청북도 충주시,충청북도
초등학교,국원초등학교,충청북도 충주시 국원초1길 47,충청북도 충주시 연수동 1661,36.981318,127.944474,충청북도 충주시,충주경찰서,Y,6,13.2,2020-11-30,4390000,충청북도 충주시,충청북도
유치원,금가초교 병설유치원,충청북도 충주시 금가면 가마골길 16,충청북도 충주시 금가면 도촌리 400-1,37.044237,127.922506,충청북도 충주시,충주경찰서,Y,1,3.5,2020-11-30,4390000,충청북도 충주시,충청북도
어린이집,꼬마등대어린이집,경기도 포천시 군내면 청성로 139,경기도 포천시 군내면 하성북리 646,37.89368847,127.2105386,경기도 포천시청,포천경찰서,Y,4,6,2020-12-01,5600000,경기도 포천시,경기도
유치원,늘푸른유치원,경기도 포천시 군내면 청군로 3403,경기도 포천시 군내면 구읍리 574-3,37.892632,127.206457,경기도 포천시청,포천경찰서,Y,3,13,2020-12-01,5600000,경기도 포천시,경기도
어린이집,별님이꿈꾸는마을어린이집,경기도 포천시 이동면 화동로 1901,경기도 포천시 이동면 연곡리 872-14,38.018122,127.369027,경기도 포천시청,포천경찰서,Y,3,6,2020-12-01,5600000,경기도 포천시,경기도
어린이집,가산어린이집,경기도 포천시 가산면 선마로 223,경기도 포천시 가산면 마산리 601-1,37.84821007,127.1861447,경기도 포천시청,포천경찰서,N,0,6,2020-12-01,5600000,경기도 포천시,경기도
어린이집,관인어린이집,경기도 포천시 관인면 창동로1867번길 23,경기도 포천시 관인면 탄동리 1000,38.158881,127.2522104,경기도 포천시청,포천경찰서,Y,3,6,2020-12-01,5600000,경기도 포천시,경기도
어린이집,군내어린이집,경기도 포천시 군내면 좌의길 135,경기도 포천시 군내면 좌의리 305-5,37.85840871,127.2157791,경기도 포천시청,포천경찰서,Y,2,6,2020-12-01,5600000,경기도 포천시,경기도
어린이집,미래클어린이집,경기도 포천시 이동면 화동로2076번길 75-1,경기도 포천시 이동면 장암리 203-2,38.03353747,127.3746284,경기도 포천시청,포천경찰서,Y,3,6,2020-12-01,5600000,경기도 포천시,경기도
어린이집,반월어린이집,경기도 포천시 군내면 청성로 111,경기도 포천시 군내면 하성북리 610,37.89610683,127.2124192,경기도 포천시청,포천경찰서,Y,3,13,2020-12-01,5600000,경기도 포천시,경기도
어린이집,신포천어린이집,경기도 포천시 포천로1624번길 24,경기도 포천시 신읍동 229-1,37.903108,127.2010464,경기도 포천시청,포천경찰서,Y,2,6,2020-12-01,5600000,경기도 포천시,경기도
어린이집,원암어린이집,경기도 포천시 소흘읍 송선로 67,경기도 포천시 소흘읍 송우리 290-4,37.83920735,127.145462,경기도 포천시청,포천경찰서,Y,3,13,2020-12-01,5600000,경기도 포천시,경기도
어린이집,포천어린이집,경기도 포천시 중앙로105번길 31-1,경기도 포천시 신읍동 135-17,37.89651611,127.1988681,경기도 포천시청,포천경찰서,Y,4,6,2020-12-01,5600000,경기도 포천시,경기도
어린이집,화현어린이집,경기도 포천시 화현면 달인동로1길 55,경기도 포천시 화현면 화현리 874-31,37.901176,127.2880764,경기도 포천시청,포천경찰서,Y,3,6,2020-12-01,5600000,경기도 포천시,경기도
